id,user_id,email,platform,created_at
861,3040,andrew@raynor.io,facebook,2018-11-08 19:25:00.254152
862,3041,delphia@roob.info,email,2018-06-21 08:13:32.621633
863,3042,jeerice@sporerondricka.io,email,2018-03-04 04:45:06.243443
864,3043,florrie@ondricka.name,email,2018-04-18 06:05:14.291862
865,3044,baileylubowitz@beahan.name,facebook,2018-09-15 22:06:36.289764
866,3045,marydaugherty@johnston.net,facebook,2018-04-28 01:29:17.016072
867,3046,tuanstrosin@fishereffertz.org,facebook,2018-09-20 00:29:35.501754
868,3047,felecialegros@sauer.org,email,2018-09-01 09:41:55.074988
869,3048,gwendalehner@wyman.info,email,2018-01-25 03:50:09.512519
870,3049,jordanlueilwitz@damorefranecki.io,facebook,2018-04-27 08:53:40.82695
871,3050,kimberely@bauchkozey.co,email,2018-11-24 20:21:54.61889
872,3051,candiritchie@stark.net,email,2018-12-08 16:10:18.108086
873,3052,bethaniewillms@lehner.net,email,2018-02-01 00:55:14.072247
874,3053,edwin@wiza.co,email,2018-07-01 22:51:48.044002
875,3054,rolando@roberts.info,email,2018-12-05 05:53:53.926746
876,3055,lane@torp.co,email,2018-04-04 13:03:11.292267
877,3056,denna@yundtwolf.org,facebook,2018-03-02 13:52:39.311698
878,3057,joe@gleichner.name,email,2018-09-03 22:18:14.865934
879,3058,freddiespencer@ernser.com,email,2018-03-15 21:24:34.518634
880,3059,catheyebert@beatty.co,email,2018-01-24 02:37:46.210411
881,3060,arlen@fisher.org,email,2018-10-01 04:13:58.010896
882,3060,zachery@okeefemclaughlin.org,facebook,2018-10-17 17:13:58.010896
883,3061,arlie@thompson.info,email,2018-08-10 23:33:35.541059
884,3062,kareen@friesen.name,email,2018-03-18 23:07:56.157964
885,3063,rina@simonis.info,facebook,2018-09-24 04:50:04.640552
886,3064,roseanne@denesikgusikowski.co,email,2018-03-28 02:33:28.046862
887,3065,mishathompson@funk.biz,email,2018-07-26 20:39:58.3051
888,3065,sydneyborer@hayesmckenzie.biz,facebook,2018-08-21 00:39:58.3051
889,3066,tifanykunde@dibbert.info,email,2018-05-04 14:13:50.041858
890,3066,hymanschroeder@ratkekeebler.org,facebook,2018-05-15 09:13:50.041858
891,3067,herminia@gulgowski.biz,email,2018-05-09 23:35:34.058497
892,3068,mayme@millauer.net,email,2018-08-07 01:27:57.411338
893,3069,elene@gottlieb.org,email,2018-11-05 20:29:37.314679
894,3070,delbertryan@streichbaumbach.io,email,2018-05-31 12:36:45.001428
895,3071,len@hamill.name,facebook,2018-02-19 17:23:29.298866
896,3072,lemuel@goodwin.name,email,2018-12-18 04:45:23.930225
897,3073,cesarhowell@sengergleichner.org,facebook,2018-10-01 11:42:21.262667
898,3074,jacquelyn@conn.co,email,2018-11-21 10:42:24.849359
899,3075,royceharris@osinski.com,email,2018-03-27 09:04:20.127762
900,3076,kimberliehackett@nader.org,email,2018-12-31 00:56:38.585449
901,3076,leigha@renner.co,facebook,2019-01-06 17:56:38.585449
902,3077,kanishalindgren@ortiz.co,email,2018-07-30 04:18:55.664043
903,3078,latarsha@dooley.org,email,2018-05-24 21:32:10.744879
904,3078,laurinda@gaylordcartwright.com,facebook,2018-06-16 11:32:10.744879
905,3079,ernesto@mante.info,email,2018-01-20 03:00:56.856019
906,3080,avrilspencer@flatleynicolas.net,facebook,2018-07-30 03:17:29.944063
907,3081,jaimee@krajcik.net,email,2018-07-02 06:10:07.931052
908,3082,lala@buckridge.com,facebook,2018-05-24 12:57:48.227334
909,3083,bryonweinat@haagreichel.co,email,2018-07-28 06:07:14.933697
910,3084,alayna@kertzmann.org,email,2018-08-27 23:42:24.117716
911,3085,samueloconner@predovictorp.co,facebook,2018-04-23 02:45:28.090191
912,3086,clay@parker.io,email,2018-12-12 01:50:59.669193
913,3087,jenellewunsch@jastnicolas.com,email,2018-04-17 10:34:11.393746
914,3088,cornellswift@kuhic.name,email,2018-11-02 21:52:16.648477
915,3089,edarohan@oreilly.com,email,2018-11-17 08:41:02.300698
916,3089,delma@bednar.org,facebook,2018-12-12 06:41:02.300698
917,3090,leshabeer@maggioschmidt.com,email,2018-05-27 02:52:03.251639
918,3091,napoleon@ohara.info,facebook,2018-10-16 06:43:45.741842
919,3092,lenard@ernser.org,facebook,2018-10-10 16:14:07.57287
920,3093,huey@greenfelderbarrows.net,facebook,2018-04-18 19:14:36.678341
921,3094,dorsey@dach.org,email,2018-02-25 17:06:45.165456
922,3095,ajamuller@dach.info,email,2018-04-19 08:50:26.763709
923,3096,mackhartmann@kihn.info,email,2018-07-27 04:17:26.866254
924,3097,caleb@sporersimonis.info,facebook,2018-09-24 17:42:45.540093
925,3098,elinor@schowalterlakin.io,email,2018-07-07 17:43:55.741359
926,3099,gillian@ziemanndavis.name,email,2018-12-25 21:37:54.585906
927,3100,pearle@quigleyromaguera.io,facebook,2018-11-05 16:12:52.199176
928,3101,fredjohns@lindgrenweimann.info,facebook,2018-06-29 16:41:12.626476
929,3102,lennysenger@johnscartwright.co,email,2018-06-20 23:51:57.756392
930,3103,lyda@ebert.io,email,2018-03-29 01:13:34.822998
931,3104,bernard@turner.org,facebook,2018-10-18 19:59:07.016996
932,3105,jordan@huels.io,email,2018-07-29 10:53:30.83284
933,3106,giselleschuppe@bauch.io,facebook,2018-07-25 08:32:40.475962
934,3107,nita@dibbert.io,email,2018-10-15 03:45:40.277321
935,3107,mitchelsatterfield@hodkiewiczkovacek.co,facebook,2018-10-26 22:45:40.277321
936,3108,demarcushintz@gulgowski.name,email,2018-12-20 06:25:01.120046
937,3109,mariceladibbert@schummvonrueden.net,email,2018-08-30 21:01:30.868659
938,3110,roslyn@stroman.org,facebook,2018-12-07 00:47:24.82845
939,3111,malcomkutch@jerde.net,facebook,2018-09-05 00:32:01.097036
940,3112,latasha@stroman.com,email,2018-02-12 09:08:46.792283
941,3113,dirk@gleichner.biz,facebook,2018-10-22 22:14:11.877191
942,3114,jewell@borer.com,facebook,2018-04-21 01:41:13.057014
943,3115,adrienne@quigleybrown.io,email,2018-01-14 08:13:37.573334
944,3116,kendrick@price.io,email,2018-07-30 21:37:54.493507
945,3117,vilmadubuque@damore.info,facebook,2018-09-19 19:34:37.787126
946,3118,hoa@rice.io,email,2018-11-28 07:54:34.46387
947,3119,blair@christiansen.biz,email,2018-12-23 05:15:59.608371
948,3120,antonylehner@brekke.info,email,2018-07-20 15:23:49.768289
949,3121,melidaschmitt@blickstanton.io,facebook,2018-04-08 17:28:31.576178
950,3122,odell@oberbrunner.net,email,2018-01-09 17:22:00.448073
951,3123,juliana@wilkinson.net,facebook,2018-03-27 22:32:21.098487
952,3124,rosina@bailey.com,email,2018-04-03 22:45:44.576925
953,3125,danialkilback@rath.info,email,2018-02-09 18:30:19.275757
954,3126,ardenhayes@hudson.name,facebook,2018-10-11 01:31:14.538849
955,3127,agnus@orn.name,facebook,2018-03-23 08:12:18.503859
956,3128,hayley@bogisich.name,facebook,2018-06-18 15:31:54.070727
957,3129,bree@daniel.info,email,2018-04-26 01:35:52.025273
958,3130,kraig@mante.biz,email,2018-11-30 01:30:14.614234
959,3131,yulanda@ratke.name,facebook,2018-05-02 00:36:06.88589
960,3132,virgilmccullough@bartell.net,email,2018-10-12 03:45:05.920596
961,3133,joseheidenreich@lubowitz.org,facebook,2018-02-08 19:47:45.275237
962,3134,lakisha@beahan.co,email,2018-03-27 15:32:54.529249
963,3135,teodoro@batz.io,email,2018-04-20 05:46:11.869487
964,3135,byronhettinger@mohr.biz,facebook,2018-05-17 21:46:11.869487
965,3136,bernardoroberts@vonruedenabbott.info,facebook,2018-06-18 11:11:46.696039
966,3137,kaylenemacgyver@turner.org,facebook,2018-02-13 15:33:17.766031
967,3138,philip@stark.org,email,2018-02-11 09:59:05.727515
968,3139,sabine@jakubowski.org,email,2018-09-30 18:35:26.262513
969,3140,houston@schultz.name,email,2018-08-12 09:56:43.919518
970,3141,emery@raynor.net,email,2018-05-11 10:47:19.268077
971,3141,gloria@kutch.biz,facebook,2018-05-18 13:47:19.268077
972,3142,laylajakubowski@bergstromshanahan.org,facebook,2018-07-12 05:29:02.794639
973,3143,jorgekertzmann@kemmer.io,email,2018-07-06 13:53:05.543237
974,3144,madalynschaden@lakinschulist.info,facebook,2018-09-06 01:43:14.325574
975,3145,stefania@jastgreen.io,email,2018-10-17 02:48:05.057664
976,3146,georgie@borer.biz,email,2018-05-23 04:31:43.173288
977,3147,kaie@rutherford.biz,facebook,2018-01-24 13:11:39.098484
978,3148,chrystal@kuhn.biz,facebook,2018-05-04 11:29:30.677665
979,3149,doyle@jaskolski.name,email,2018-07-06 14:55:23.435506
980,3150,jeffiegaylord@sawayn.info,email,2018-07-29 19:05:12.414613
981,3151,angelklein@gerlach.org,email,2018-09-30 00:17:04.1947
982,3152,caryndurgan@swift.name,email,2018-12-26 17:40:43.056535
983,3153,damion@carter.info,facebook,2018-12-24 06:48:13.00963
984,3154,luigismith@champlin.info,facebook,2018-04-25 22:34:07.01563
985,3155,lorendaniel@ruelkovacek.info,email,2018-12-16 15:37:40.344814
986,3156,sierradibbert@goodwin.co,email,2018-03-14 10:14:00.75905
987,3157,nicholas@feest.org,email,2018-03-25 13:56:34.184455
988,3158,domingokihn@breitenberg.name,email,2018-04-15 06:41:04.097867
989,3159,wilfredoyundt@gorczany.org,facebook,2018-06-16 14:06:35.567536
990,3160,devon@mills.biz,facebook,2018-04-19 12:22:40.432246
991,3161,bonnielarkin@hagenesebert.io,email,2018-05-03 20:41:53.831249
992,3162,taryn@runolfsdottirwehner.net,facebook,2018-10-23 06:26:39.409412
993,3163,rudolfdenesik@dooley.net,email,2018-02-25 15:35:47.145622
994,3163,garry@nikolaus.com,facebook,2018-03-22 07:35:47.145622
995,3164,patrick@jacobisawayn.co,email,2018-04-18 20:32:32.108585
996,3165,margaritoreilly@swift.io,facebook,2018-05-28 07:38:08.20627
997,3166,erasmorempel@kerluke.com,email,2018-02-12 05:11:40.89098
998,3167,darylkuphal@uptonmayer.com,email,2018-02-17 19:24:47.190324
999,3168,erinwillms@hagenes.com,email,2018-04-21 13:56:14.622974
1000,3169,josef@walterlesch.com,email,2018-03-09 13:59:25.506494
1001,3170,marvinhammes@dubuque.com,email,2018-06-17 22:26:37.126916
1002,3171,arnoldoyundt@kling.io,facebook,2018-05-22 23:00:05.540401
1003,3172,wilberoconnell@wunschschroeder.com,facebook,2018-02-02 18:12:42.227805
1004,3173,cristie@bradtke.info,facebook,2018-05-14 19:28:31.195903
1005,3174,wiley@lowe.co,facebook,2018-01-27 22:04:59.820243
1006,3175,sergiolubowitz@baumbachrau.com,email,2018-04-29 06:17:36.9104
1007,3176,templerempel@frami.name,email,2018-05-13 15:12:31.109275
1008,3177,gladysroob@mcclure.com,email,2018-09-14 02:39:15.854836
1009,3178,erich@gradyzemlak.info,facebook,2018-01-14 14:00:11.846729
1010,3179,lakendrafeeney@smithgrady.io,email,2018-10-14 23:23:18.277352
1011,3180,alvinbuckridge@heathcote.io,facebook,2018-05-16 06:13:03.829537
1012,3181,dinahgleason@zboncakkuvalis.co,email,2018-07-10 02:23:38.356965
1013,3182,danarobel@heeldoyle.org,email,2018-06-05 07:23:15.42087
1014,3183,kelley@tremblay.name,email,2018-05-05 01:48:41.296369
1015,3184,nicolablick@towne.info,facebook,2018-08-08 16:17:59.792879
1016,3185,harold@skiles.biz,email,2018-06-14 21:59:51.309343
1017,3186,joyeabbott@rogahn.info,facebook,2018-01-01 16:02:35.976258
1018,3187,janarmstrong@conn.info,email,2018-08-26 10:22:01.947325
1019,3187,dorthey@rogahnwitting.net,facebook,2018-09-11 04:22:01.947325
1020,3188,roy@gottlieb.info,email,2018-06-02 09:30:42.874096
1021,3188,valeri@lefflerkuhlman.com,facebook,2018-06-26 08:30:42.874096
1022,3189,shaniqua@mayert.info,email,2018-03-22 01:08:39.50241
1023,3190,lamar@witting.info,email,2018-01-25 05:27:10.562973
1024,3191,javierbreitenberg@trantow.com,email,2018-02-06 15:00:28.382496
1025,3191,emiko@champlinmorar.io,facebook,2018-03-04 13:00:28.382496
1026,3192,maybelleprohaska@murray.io,email,2018-01-03 22:31:10.349311
1027,3192,andrebalistreri@krajcik.io,facebook,2018-01-18 17:31:10.349311
1028,3193,jeneegorczany@bogisich.io,email,2018-08-28 03:44:24.672026
1029,3194,stacyhermiston@thompson.io,email,2018-04-06 04:10:49.344794
1030,3195,ernie@kilback.org,facebook,2018-05-08 18:24:12.062427
1031,3196,glen@hillsjones.org,email,2018-02-18 23:51:24.226831
1032,3196,treena@toy.co,facebook,2018-02-27 23:51:24.226831
1033,3197,aronvolkman@kling.com,email,2018-04-20 02:32:34.127027
1034,3198,morgan@mosciski.com,email,2018-11-17 13:02:17.655256
1035,3199,arcelia@schmidt.net,facebook,2018-07-14 08:46:11.076541
1036,3199,arcelia@schmidt.net,email,2018-08-12 03:46:11.076541
1037,3200,sonya@connelly.com,email,2018-02-03 09:07:33.409744
1038,3201,sid@larson.com,email,2018-05-11 09:49:51.569634
1039,3202,dinorah@treutel.org,facebook,2018-02-25 09:41:10.559306
1040,3203,loritalakin@dare.org,email,2018-09-21 03:23:20.99444
1041,3204,elvis@marks.io,email,2018-12-31 10:26:30.651725
1042,3205,ayanna@durganlangworth.io,email,2018-04-23 17:14:58.307464
1043,3206,sanjuana@spencer.org,facebook,2018-10-06 07:59:43.716478
1044,3207,stevenbraun@conn.net,email,2018-08-06 09:54:08.963955
1045,3208,terrabogan@haagjaskolski.biz,email,2018-11-08 17:52:47.308213
1046,3209,lakeishaarmstrong@armstrongkreiger.name,email,2018-07-17 05:37:54.005974
1047,3210,deberaryan@donnelly.info,facebook,2018-08-07 13:28:12.610063
1048,3211,tommyebartoletti@lebsackharris.biz,email,2018-10-20 08:44:19.189484
1049,3212,sherwood@wisozk.com,facebook,2018-03-17 08:25:19.318553
1050,3213,joyce@schuppe.io,facebook,2018-06-14 22:50:36.986694
1051,3214,kendrick@crooks.com,facebook,2018-05-01 00:17:08.153761
1052,3215,cole@bechtelar.org,email,2018-10-01 21:29:03.830261
1053,3216,stevie@wuckert.net,email,2018-05-17 14:23:39.87681
1054,3217,burton@botsford.io,facebook,2018-02-02 09:28:47.890603
1055,3218,fatima@klocko.org,email,2018-03-29 07:50:56.142688
1056,3219,rainanicolas@rogahn.io,email,2018-11-21 03:26:30.008064
1057,3220,domenica@steuberspinka.io,facebook,2018-04-22 21:35:29.281707
1058,3221,korey@prosacco.org,email,2018-04-07 22:10:09.64651
1059,3222,lowellstehr@beierhagenes.info,email,2018-09-17 06:50:25.4542
1060,3223,georgeneullrich@pollich.info,email,2018-11-13 21:29:27.411755
1061,3224,eliza@corwin.org,facebook,2018-11-17 11:43:06.569725
1062,3225,germaine@krisboehm.net,email,2018-12-04 05:53:28.952021
1063,3225,stevie@koelpin.co,facebook,2018-12-14 09:53:28.952021
1064,3226,shirlene@reillyprosacco.info,email,2018-05-07 17:17:42.7212
1065,3226,chungdubuque@casper.io,facebook,2018-05-27 18:17:42.7212
1066,3227,angelprohaska@gulgowskistoltenberg.io,facebook,2018-07-24 04:51:20.209193
1067,3228,novella@grant.info,email,2018-09-13 15:41:47.364604
1068,3229,elahand@wilkinson.com,email,2018-03-25 19:18:35.57632
1069,3230,maragaretabbott@mcclureorn.info,email,2018-10-14 20:05:37.722664
1070,3231,tory@treuteljerde.info,email,2018-07-17 20:36:36.063962
1071,3232,alonzoschuster@jakubowskiryan.co,facebook,2018-07-30 16:36:03.240281
1072,3233,edbarton@howell.info,email,2018-07-08 05:29:39.778349
1073,3234,bryan@parisian.biz,email,2018-12-29 19:40:31.754212
1074,3235,joycebrown@shieldsharris.info,email,2018-07-05 13:09:30.280777
1075,3236,lanorahaag@ruel.co,email,2018-07-13 13:45:51.723218
1076,3237,jacelynpouros@klingvon.biz,email,2018-05-20 20:10:42.479227
1077,3238,ruellvolkman@olsonhahn.info,facebook,2018-12-01 13:09:12.144025
1078,3239,albertinelowe@cruickshank.org,email,2018-04-08 07:02:52.559414
1079,3239,arlen@johnston.biz,facebook,2018-04-19 21:02:52.559414
1080,3240,toby@cummingsdaugherty.name,facebook,2018-03-26 06:02:48.136596
1081,3241,stephenielubowitz@corwin.net,facebook,2018-03-09 00:53:32.706339
1082,3242,maisha@croninschmitt.com,email,2018-10-30 09:47:28.752473
1083,3243,stephineschmeler@miller.com,email,2018-08-23 07:21:53.883565
1084,3244,jenaesipes@mckenzie.org,email,2018-10-21 04:42:38.387866
1085,3245,jefeeney@howell.io,facebook,2018-02-15 02:45:52.614581
1086,3246,mario@lowe.biz,email,2018-05-29 18:48:43.745545
1087,3247,jenettelemke@walter.org,email,2018-09-14 07:23:48.657486
1088,3247,sarai@tillman.co,facebook,2018-09-20 12:23:48.657486
1089,3248,tom@okeefe.name,email,2018-05-24 07:48:55.834738
1090,3249,abelkuhlman@williamson.biz,email,2018-08-24 06:46:41.081283
1091,3250,torriekshlerin@sauer.co,email,2018-07-22 07:33:19.607162
1092,3251,trentoreilly@gerlach.io,facebook,2018-11-12 02:42:22.030976
1093,3252,darlena@gleason.name,facebook,2018-09-11 05:59:28.443261
1094,3253,lorette@beer.com,facebook,2018-11-27 09:34:04.974646
1095,3254,buford@stracke.name,email,2018-06-01 06:19:14.268414
1096,3255,fernando@murray.net,facebook,2018-05-20 00:09:10.326642
1097,3256,marivelgottlieb@murray.net,facebook,2018-01-17 03:48:27.803874
1098,3257,yetta@johns.net,facebook,2018-05-05 07:02:21.727573
1099,3258,caroyln@grimesjohnston.name,facebook,2018-10-28 04:35:39.219944
1100,3259,brain@bogisich.com,facebook,2018-05-20 11:30:16.406048
1101,3260,markus@runolfsdottir.info,email,2018-01-24 05:54:18.897329
1102,3261,janschaefer@romaguera.info,email,2018-05-05 13:50:26.460407
1103,3261,adenanienow@jakubowski.info,facebook,2018-06-02 18:50:26.460407
1104,3262,gusbatz@beatty.org,email,2018-04-20 06:43:07.623326
1105,3263,roland@rippinbarton.io,email,2018-07-22 12:43:57.165125
1106,3264,jimmykuhic@lehner.biz,email,2018-05-29 20:30:08.785228
1107,3265,reggie@ortizcrist.co,facebook,2018-11-26 17:05:04.049651
1108,3266,porfiriogorczany@beahan.com,facebook,2018-01-11 05:47:27.908559
1109,3267,margarito@townekiehn.com,facebook,2018-05-29 09:26:19.378931
1110,3267,margarito@townekiehn.com,email,2018-06-08 13:26:19.378931
1111,3268,raven@millerkris.net,email,2018-07-02 04:47:03.433455
1112,3269,carinafay@dooleysauer.name,facebook,2018-01-21 09:18:10.00028
1113,3270,shawnee@lowe.name,facebook,2018-01-26 02:53:49.986449
1114,3271,alisongoodwin@johnson.net,email,2018-09-09 08:25:41.082913
1115,3271,whitney@bashirianbarrows.org,facebook,2018-10-02 14:25:41.082913
1116,3272,ricardokuvalis@little.co,email,2018-03-13 17:30:26.497871
1117,3273,anniceswaniawski@dach.biz,email,2018-08-03 07:50:55.608478
1118,3273,james@damorelakin.name,facebook,2018-08-12 02:50:55.608478
1119,3274,melodie@lindgrenokon.org,email,2018-06-29 12:37:15.504225
1120,3274,ingejones@jacobs.biz,facebook,2018-07-17 14:37:15.504225
1121,3275,september@quitzon.name,email,2018-04-18 19:18:16.797221
1122,3276,colettemayer@quitzon.com,email,2018-06-10 15:16:42.732739
1123,3277,deannehayes@pacocha.com,email,2018-09-30 20:18:59.549218
1124,3278,carlotta@little.biz,email,2018-12-07 12:13:44.859995
1125,3279,vinceweinat@wolf.io,email,2018-01-12 11:23:11.199996
1126,3280,eleonoramante@rowecole.io,email,2018-02-05 12:30:12.339458
1127,3280,jerold@caintorp.co,facebook,2018-02-16 03:30:12.339458
1128,3281,anthony@lakin.biz,email,2018-09-01 19:38:42.056168
1129,3281,alison@hayestorphy.org,facebook,2018-10-01 23:38:42.056168
1130,3282,barbera@conroy.info,email,2018-08-11 05:49:09.831813
1131,3283,refugiadurgan@powlowskiabbott.com,email,2018-07-25 14:56:33.532365
1132,3283,erasmo@sanford.biz,facebook,2018-08-16 16:56:33.532365
1133,3284,carmina@kunde.biz,email,2018-06-25 16:48:41.853923
1134,3285,adela@dickiryan.info,email,2018-04-04 06:13:11.673732
1135,3286,martin@leannon.org,facebook,2018-07-14 17:40:12.620245
1136,3287,clementine@goyette.com,email,2018-06-20 06:25:49.030802
1137,3288,shermanschinner@brakus.io,facebook,2018-09-30 08:40:20.399079
1138,3289,shakitahane@walsh.net,facebook,2018-05-25 08:01:01.314712
1139,3290,mohamed@shields.co,facebook,2018-07-01 20:21:00.741117
1140,3290,mohamed@shields.co,email,2018-07-07 18:21:00.741117
1141,3291,kazuko@balistreri.biz,facebook,2018-01-27 18:10:21.278657
1142,3292,dianamaggio@daugherty.info,email,2018-04-26 04:28:00.580375
1143,3293,kaci@simonis.com,email,2018-11-30 13:17:40.580842
1144,3294,johermann@barrows.biz,facebook,2018-12-08 23:25:13.130964
1145,3295,dexterhirthe@schadenwehner.info,email,2018-04-24 20:40:16.070904
1146,3296,joelle@beckerhackett.io,email,2018-04-10 15:34:50.451484
1147,3297,sauldicki@grimes.co,email,2018-09-21 03:18:14.844847
1148,3297,danpurdy@rau.co,facebook,2018-09-28 04:18:14.844847
1149,3298,johnsie@bode.net,facebook,2018-02-05 21:22:18.012181
1150,3299,carlos@rempel.io,email,2018-09-12 02:15:13.459485
1151,3300,conradsenger@feil.io,email,2018-05-22 17:18:14.982824
1152,3301,scott@luettgen.info,email,2018-05-27 03:41:10.430674
1153,3301,rogelio@roob.co,facebook,2018-06-14 07:41:10.430674
1154,3302,joemann@ko.net,email,2018-10-25 13:09:05.518241
1155,3302,wallystreich@mcclure.name,facebook,2018-11-07 18:09:05.518241
1156,3303,collenesawayn@waters.com,facebook,2018-01-17 19:20:21.229686
1157,3304,tereastroman@oreilly.info,email,2018-02-26 07:51:24.044493
1158,3305,ahmed@shanahan.info,facebook,2018-08-20 03:25:45.686189
1159,3306,maurice@boyle.biz,facebook,2018-10-01 07:51:15.279788
1160,3307,lucilla@dibbert.com,facebook,2018-05-25 12:19:02.707155
1161,3308,leeann@marvin.net,email,2018-10-27 21:11:05.680002
1162,3309,chesterullrich@keeling.org,email,2018-10-06 19:51:50.092474
1163,3310,jesuskuphal@little.net,email,2018-11-07 11:10:27.665449
1164,3311,caandrabrown@cruickshank.biz,facebook,2018-05-12 22:32:24.664783
1165,3312,concettajacobi@wisoky.io,email,2018-10-09 16:18:34.169183
1166,3312,carlee@king.io,facebook,2018-10-25 06:18:34.169183
1167,3313,jermaineernser@pfefferroob.org,email,2018-06-30 04:22:57.876147
1168,3314,kyonghodkiewicz@ryanhalvorson.info,email,2018-09-24 13:14:07.591797
1169,3315,joellenkoepp@cronin.info,facebook,2018-03-07 08:41:16.384564
1170,3315,joellenkoepp@cronin.info,email,2018-03-15 00:41:16.384564
1171,3316,tildaheidenreich@kautzer.info,email,2018-10-22 15:21:14.63193
1172,3316,jerrimclaughlin@wyman.info,facebook,2018-10-31 19:21:14.63193
1173,3317,temekamckenzie@breitenbergjerde.org,email,2018-11-05 02:37:59.768792
1174,3318,harrybalistreri@schadenbeier.io,email,2018-12-05 05:36:05.589688
1175,3319,moira@simonis.net,email,2018-09-21 08:08:56.305348
1176,3320,sammie@wolfmcclure.name,email,2018-11-07 23:57:11.60509
1177,3321,ignacia@crist.io,email,2018-02-08 08:46:10.874125
1178,3322,esterframi@beertrantow.com,email,2018-07-21 16:52:28.96788
1179,3323,kiyokoheaney@murazikpfeffer.info,email,2018-10-20 00:48:55.636941
1180,3324,ofelia@hilll.name,email,2018-06-29 15:55:45.882663
1181,3324,xuan@feeney.org,facebook,2018-07-06 10:55:45.882663
1182,3325,sammykeler@jakubowski.info,email,2018-01-12 21:01:14.57168
1183,3325,kaitlyn@effertz.io,facebook,2018-01-20 12:01:14.57168
1184,3326,weldonemmerich@gaylord.io,email,2018-05-12 11:01:13.044608
1185,3326,marco@beier.info,facebook,2018-06-08 17:01:13.044608
1186,3327,sandyspencer@gerhold.io,email,2018-08-10 09:27:01.38987
1187,3328,lacievandervort@considinecronin.net,email,2018-01-16 02:50:49.87466
1188,3329,mozell@harber.io,facebook,2018-10-01 04:31:49.696261
1189,3330,georgina@yost.name,email,2018-12-11 19:14:58.388876
1190,3331,angellaankunding@turner.com,email,2018-01-17 10:42:53.843926
1191,3332,takishatreutel@green.name,email,2018-05-23 01:17:58.071335
1192,3333,ciara@runtegreenholt.com,facebook,2018-11-06 17:15:12.836395
1193,3334,andrewfeest@grantlang.co,email,2018-01-28 19:36:14.307157
1194,3335,dexter@millerhermann.name,email,2018-11-03 10:19:56.665244
1195,3336,iackris@schowalterwiza.biz,email,2018-06-02 16:47:40.265157
1196,3337,joel@wilkinson.net,facebook,2018-09-14 15:04:05.072436
1197,3338,brigida@keeblerferry.co,email,2018-03-26 03:49:11.91597
1198,3339,terenceheller@dickinson.io,email,2018-05-30 18:20:05.878276
1199,3340,biancaherzog@wisokypacocha.io,email,2018-08-02 01:59:25.451736
1200,3341,britanyernser@kub.co,facebook,2018-05-24 20:33:29.696127
1201,3342,slyviawuckert@marquardt.info,facebook,2018-01-07 11:53:37.09159
1202,3343,pilar@vonschiller.co,email,2018-09-01 15:35:53.669262
1203,3344,booker@dickens.co,email,2018-12-03 04:16:00.712178
1204,3345,kyra@lang.com,facebook,2018-12-21 06:13:41.062428
1205,3346,yun@toy.info,email,2018-11-20 18:08:54.951342
1206,3346,fernandaritchie@hintz.biz,facebook,2018-12-08 20:08:54.951342
1207,3347,gregweinat@wintheiser.co,email,2018-12-24 17:26:22.748778
1208,3348,maurice@leffler.io,facebook,2018-03-27 13:52:51.793968
1209,3349,dionneschmidt@johns.co,email,2018-06-12 07:22:12.663204
1210,3350,kiethschulist@olsonrogahn.io,email,2018-09-30 22:04:53.124322
1211,3350,bradlyweimann@kubfahey.name,facebook,2018-10-25 18:04:53.124322
1212,3351,niesha@hermiston.info,email,2018-03-15 19:00:58.783357
1213,3352,ionehintz@lockmanhaley.org,email,2018-11-25 08:26:59.469017
1214,3353,elainepfeffer@oreilly.biz,email,2018-02-05 10:44:37.087494
1215,3354,jacksonhudson@yost.org,email,2018-08-17 07:58:20.103762
1216,3355,selene@kling.net,email,2018-12-22 08:01:47.243789
1217,3356,jodyconsidine@durganabernathy.biz,email,2018-07-07 17:26:00.818378
1218,3357,courtneyernser@nikolausbednar.co,email,2018-07-22 09:08:17.319737
1219,3358,elvina@farrell.org,email,2018-11-24 11:23:53.589489
1220,3359,florentinobode@parisian.org,facebook,2018-08-01 07:22:37.540817
1221,3360,lakeshia@krajcikcremin.org,email,2018-11-16 05:30:37.055638
1222,3361,sonaklein@stehr.info,email,2018-07-03 09:37:10.862443
1223,3362,helgaleuschke@hermannjohns.io,facebook,2018-02-24 07:32:14.033786
1224,3363,leslie@pfannerstillmcdermott.name,email,2018-12-17 23:05:38.954534
1225,3364,tatyana@walter.name,facebook,2018-12-09 17:38:19.276139
1226,3365,jonaskeeling@herzog.co,email,2018-12-23 06:19:24.770602
1227,3366,toshikostokes@conroy.io,email,2018-08-12 10:15:37.242012
1228,3367,ernestcorkery@auer.info,email,2018-04-17 14:28:40.687754
1229,3367,leighstanton@ankunding.net,facebook,2018-04-30 08:28:40.687754
1230,3368,garret@wehner.biz,email,2018-01-04 17:46:59.348876
1231,3369,sal@cruickshank.info,facebook,2018-07-28 12:11:12.186723
1232,3370,alveralangworth@treutel.org,email,2018-10-02 18:42:08.877862
1233,3371,tyler@welch.info,email,2018-02-21 23:06:54.546876
1234,3372,clemente@fritsch.info,email,2018-09-01 20:07:52.2042
1235,3373,deborahand@marvin.biz,facebook,2018-01-23 19:38:05.960225
1236,3374,beata@cummings.net,email,2018-05-17 23:26:31.916036
1237,3375,gilberte@grant.co,facebook,2018-06-27 03:48:32.449213
